year,1yr_temp,1yr_unc,5yr_temp,5yr_unc,10yr_temp,10yr_unc,20yr_temp,20yr_unc
1849,,,,,,,,
1850,21.070999999999998,1.13,,,,,,
1851,21.127,1.124,,,,,,
1852,,,,,,,,
1853,,,,,,,,
1854,,,,,,,,
1855,,,,,,,,
1856,,,,,,,,
1857,,,,,,,,
1858,20.916999999999998,1.014,,,,,,
1859,21.567999999999998,1.125,21.086,0.881,,,,
1860,21.314,0.974,21.261,0.907,,,,
1861,21.07,1.0150000000000001,,,,,,
1862,,,,,,,,
1863,,,,,,,,
1864,,,,,,,,
1865,,,,,,,,
1866,,,,,,,,
1867,,,,,,,,
1868,,,,,,,,
1869,,,,,,,,
1870,,,,,,,,
1871,,,,,,,,
1872,,,,,,,,
1873,,,,,,,,
1874,,,,,,,,
1875,20.666999999999998,1.2730000000000001,,,,,,
1876,20.548,1.435,20.857,1.036,,,,
1877,20.788,1.316,20.851,1.178,20.951,0.815,,
1878,21.546,1.041,20.851,1.127,20.95,0.8069999999999999,,
1879,20.705,1.4540000000000002,21.064,0.8160000000000001,21.066,0.7190000000000001,,
1880,20.668,0.873,21.156,0.731,21.093999999999998,0.6890000000000001,,
1881,21.612,1.338,21.144,0.704,21.166999999999998,0.683,21.047,0.6639999999999999
1882,21.247999999999998,1.053,21.346999999999998,1.107,21.23,0.726,21.023,0.646
1883,21.49,1.341,21.387,1.138,21.174,0.759,20.983999999999998,0.622
1884,21.717,2.197,21.348,1.016,21.176,0.8049999999999999,20.976,0.608
1885,,,21.256,0.982,21.236,0.8380000000000001,20.951,0.605
1886,21.421,1.311,21.198999999999998,0.9410000000000001,21.185,0.7909999999999999,20.974,0.607
1887,20.782999999999998,0.746,21.078,0.744,21.095,0.754,21.008,0.61
1888,21.207,1.224,21.070999999999998,0.6839999999999999,21.018,0.774,21.02,0.591
1889,21.11,0.979,20.913,0.61,20.884999999999998,0.6719999999999999,21.009,0.629
1890,20.835,0.7030000000000001,20.862,0.74,20.808,0.7030000000000001,21.064999999999998,0.65
1891,20.631,0.93,20.674999999999997,1.012,20.782,0.7,21.096999999999998,0.632
1892,20.529,1.367,20.587999999999997,1.0070000000000001,20.785999999999998,0.696,21.095,0.623
1893,20.272,1.312,20.487,1.154,20.866,0.733,21.105,0.622
1894,20.674,0.949,20.65,0.916,20.842,0.6779999999999999,21.054,0.571
1895,20.326999999999998,1.3820000000000001,20.81,0.6990000000000001,20.894,0.64,21.04,0.5720000000000001
1896,21.447,1.173,20.997999999999998,0.6,21.009999999999998,0.61,21.075,0.56
1897,21.329,0.7889999999999999,21.128999999999998,0.5700000000000001,21.096,0.558,21.087,0.544
1898,21.212999999999997,1.021,21.454,0.69,21.192,0.539,21.076999999999998,0.551
1899,21.329,1.244,21.471,0.616,21.223,0.563,21.069,0.545
1900,21.953,0.8180000000000001,21.509999999999998,0.778,21.272,0.6930000000000001,21.05,0.531
1901,21.529999999999998,1.04,21.433,0.827,21.368,0.6990000000000001,21.084999999999997,0.54
1902,21.526,1.358,21.299,0.845,21.387999999999998,0.694,21.096,0.542
1903,20.829,0.812,21.212999999999997,0.8220000000000001,21.288999999999998,0.743,21.134999999999998,0.569
1904,20.656,1.5099999999999998,21.268,0.79,21.294999999999998,0.69,21.179,0.587
1905,21.523,0.855,21.165,0.6890000000000001,21.206,0.6839999999999999,21.232,0.612
1906,21.805,0.98,21.171,0.751,21.160999999999998,0.7010000000000001,21.267,0.627
1907,21.009,0.752,21.212,0.648,21.096999999999998,0.679,21.265,0.642
1908,20.861,0.778,21.121,0.742,21.076999999999998,0.7210000000000001,21.249,0.661
1909,20.863,1.052,20.929,0.8160000000000001,21.134,0.702,21.279,0.624
1910,21.069,1.2770000000000001,20.921,0.841,21.192,0.631,21.273,0.622
1911,20.845,0.933,21.061,0.792,21.166,0.6739999999999999,21.241,0.617
1912,20.968999999999998,1.101,21.174,0.714,21.142,0.698,21.243,0.602
1913,21.561999999999998,0.737,21.273999999999997,0.71,21.208,0.6819999999999999,21.247,0.608
1914,21.424,0.856,21.363999999999997,0.8069999999999999,21.262999999999998,0.638,21.253999999999998,0.608
1915,21.57,0.65,21.404999999999998,0.7090000000000001,21.339,0.613,21.262999999999998,0.59
1916,21.296,1.0939999999999999,21.375,0.6679999999999999,21.320999999999998,0.619,21.25,0.613
1917,21.169999999999998,0.692,21.445,0.554,21.389,0.61,21.252,0.619
1918,21.412,0.7090000000000001,21.407,0.585,21.416999999999998,0.583,21.282999999999998,0.613
1919,21.778,0.81,21.36,0.5589999999999999,21.375,0.5820000000000001,21.305999999999997,0.6
1920,21.381,0.758,21.461,0.562,21.334999999999997,0.611,21.346,0.602
1921,21.058999999999997,0.739,21.412,0.5549999999999999,21.333,0.608,21.384,0.617
1922,21.674,0.772,21.285,0.623,21.363,0.594,21.423,0.603
1923,21.165,0.7150000000000001,21.24,0.6910000000000001,21.357,0.595,21.433999999999997,0.586
1924,21.143,0.877,21.374,0.7130000000000001,21.349,0.606,21.421,0.581
1925,21.160999999999998,1.048,21.262999999999998,0.7030000000000001,21.352,0.608,21.419999999999998,0.593
1926,21.727999999999998,0.777,21.285999999999998,0.6859999999999999,21.447,0.634,21.412,0.589
1927,21.118,0.653,21.406,0.631,21.457,0.616,21.424,0.579
1928,21.279999999999998,0.937,21.529,0.588,21.451,0.629,21.439,0.579
1929,21.744,0.871,21.607,0.577,21.468,0.61,21.448999999999998,0.606
1930,21.773,0.891,21.622999999999998,0.6,21.503999999999998,0.599,21.416999999999998,0.627
1931,22.119,0.724,21.634999999999998,0.609,21.491,0.619,21.439999999999998,0.631
1932,21.197,1.085,21.534,0.6719999999999999,21.485,0.612,21.467,0.623
1933,21.342,0.746,21.468,0.725,21.522,0.604,21.488,0.615
1934,21.238,0.798,21.339,0.751,21.548,0.66,21.516,0.617
1935,21.441,0.876,21.413999999999998,0.6799999999999999,21.482,0.71,21.563,0.611
1936,21.477,0.7909999999999999,21.480999999999998,0.7070000000000001,21.432,0.7,21.576,0.616
1937,21.570999999999998,0.967,21.429,0.798,21.477,0.681,21.582,0.619
1938,21.677999999999997,0.77,21.447,0.748,21.525,0.6679999999999999,21.608999999999998,0.613
1939,20.979,1.117,21.528,0.732,21.564999999999998,0.6719999999999999,21.619999999999997,0.625
1940,21.529,0.6990000000000001,21.619,0.671,21.622,0.66,21.631999999999998,0.627
1941,21.881999999999998,0.657,21.602999999999998,0.637,21.660999999999998,0.653,21.599999999999998,0.614
1942,22.029,0.488,21.753,0.583,21.677999999999997,0.643,21.61,0.607
1943,21.598,0.585,21.858999999999998,0.5740000000000001,21.697,0.629,21.63,0.606
1944,21.727,0.752,21.840999999999998,0.595,21.691,0.598,21.653,0.597
1945,22.06,0.635,21.773,0.613,21.781,0.5640000000000001,21.668,0.589
1946,21.791,0.724,21.764,0.603,21.769,0.551,21.673,0.579
1947,21.689999999999998,0.602,21.802,0.596,21.744,0.547,21.68,0.567
1948,21.551,0.547,21.706,0.5820000000000001,21.735,0.5529999999999999,21.695,0.556
1949,21.916999999999998,0.6950000000000001,21.680999999999997,0.53,21.741,0.531,21.704,0.536
1950,21.58,0.51,21.698,0.515,21.714,0.527,21.756999999999998,0.514
1951,21.665,0.516,21.72,0.504,21.683999999999997,0.513,21.769,0.506
1952,21.776999999999997,0.528,21.669999999999998,0.498,21.682,0.508,21.733,0.512
1953,21.66,0.626,21.683,0.511,21.692999999999998,0.495,21.73,0.512
1954,21.669999999999998,0.504,21.657999999999998,0.516,21.717,0.492,21.747999999999998,0.509
1955,21.644,0.601,21.63,0.504,21.733,0.494,21.732,0.501
1956,21.537,0.567,21.677999999999997,0.505,21.769,0.495,21.717,0.494
1957,21.64,0.632,21.767,0.514,21.723,0.496,21.73,0.496
1958,21.895999999999997,0.603,21.797,0.511,21.726,0.499,21.727,0.493
1959,22.116,0.64,21.861,0.522,21.755,0.513,21.744999999999997,0.492
1960,21.796,0.607,21.808999999999997,0.526,21.750999999999998,0.498,21.764,0.48
1961,21.858,0.539,21.807,0.541,21.749,0.501,21.788,0.473
1962,21.377,0.549,21.733999999999998,0.514,21.776999999999997,0.508,21.776999999999997,0.463
1963,21.89,0.675,21.703,0.489,21.762,0.502,21.798,0.456
1964,21.747999999999998,0.5609999999999999,21.672,0.494,21.773999999999997,0.498,21.832,0.456
1965,21.641,0.55,21.749,0.511,21.796,0.478,21.837,0.454
1966,21.703,0.7130000000000001,21.736,0.52,21.805999999999997,0.464,21.843999999999998,0.454
1967,21.762,0.595,21.854,0.498,21.831,0.453,21.857,0.454
1968,21.826999999999998,0.514,21.948,0.483,21.869,0.457,21.872,0.446
1969,22.336,0.563,21.942999999999998,0.474,21.909,0.46,21.887,0.444
1970,22.112,0.5589999999999999,21.944,0.486,21.923,0.456,21.909,0.448
1971,21.677999999999997,0.588,22.072,0.505,21.939,0.456,21.932,0.444
1972,21.765,0.658,22.000999999999998,0.518,21.936999999999998,0.445,21.989,0.444
1973,22.467,0.539,21.918,0.495,21.983,0.443,22.02,0.444
1974,21.98,0.59,21.913,0.484,21.999,0.438,22.073,0.436
1975,21.698,0.54,21.999,0.481,22.020999999999997,0.434,22.131,0.444
1976,21.654999999999998,0.546,21.910999999999998,0.482,22.058,0.449,22.177999999999997,0.452
1977,22.192,0.671,21.971999999999998,0.519,22.147,0.462,22.209,0.451
1978,22.029,0.499,22.169,0.53,22.169999999999998,0.499,22.269,0.445
1979,22.284,0.54,22.294,0.522,22.236,0.492,22.288,0.434
1980,22.685,0.584,22.352,0.518,22.339,0.485,22.293,0.423
1981,22.279,0.5,22.47,0.506,22.416999999999998,0.49,22.325,0.419
1982,22.482,0.619,22.587999999999997,0.481,22.480999999999998,0.472,22.362,0.41300000000000003
1983,22.619999999999997,0.494,22.599999999999998,0.46799999999999997,22.555,0.457,22.361,0.417
1984,22.872,0.522,22.64,0.496,22.576999999999998,0.441,22.368,0.419
1985,22.746,0.681,22.673,0.515,22.566,0.432,22.39,0.41200000000000003
1986,22.48,0.5780000000000001,22.72,0.531,22.592,0.436,22.429,0.41000000000000003
1987,22.645,0.592,22.564,0.506,22.576999999999998,0.445,22.465,0.404
1988,22.858,0.595,22.514,0.491,22.552999999999997,0.463,22.477,0.402
1989,22.092,0.583,22.547,0.51,22.5,0.449,22.519,0.40700000000000003
1990,22.493,0.474,22.468999999999998,0.482,22.441,0.447,22.522,0.41500000000000004
1991,22.646,0.47,22.319,0.449,22.441,0.46,22.526999999999997,0.426
1992,22.258,0.507,22.396,0.435,22.448,0.465,22.531,0.435
1993,22.104,0.464,22.349999999999998,0.472,22.398999999999997,0.465,22.549,0.447
1994,22.477999999999998,0.497,22.340999999999998,0.48,22.459999999999997,0.46,22.537,0.446
1995,22.262,0.6799999999999999,22.343,0.483,22.479,0.465,22.529,0.451
1996,22.601,0.483,22.526999999999997,0.491,22.462,0.479,22.561,0.454
1997,22.269,0.513,22.555999999999997,0.493,22.486,0.49,22.576999999999998,0.458
1998,23.026,0.496,22.607,0.488,22.544999999999998,0.495,22.563,0.458
1999,22.619999999999997,0.484,22.581,0.513,22.573,0.485,22.572,0.456
2000,22.521,0.642,22.672,0.505,22.616999999999997,0.474,22.598,0.455
2001,22.471999999999998,0.55,22.602999999999998,0.505,22.682,0.454,22.622,0.454
2002,22.724,0.46599999999999997,22.613999999999997,0.481,22.706,0.455,22.636,0.46
2003,22.68,0.504,22.712999999999997,0.441,22.727,0.457,22.666999999999998,0.463
2004,22.671,0.492,22.819,0.438,22.683999999999997,0.456,,
2005,23.016,0.478,22.808999999999997,0.447,22.717,0.456,,
2006,23.003,0.531,22.773,0.452,22.782,0.448,,
2007,22.672,0.48,22.793,0.464,22.787,0.456,,
2008,22.503999999999998,0.589,22.825,0.48,22.788999999999998,0.46,,
2009,22.769,0.501,22.778,0.478,,,,
2010,23.177999999999997,0.52,22.741999999999997,0.509,,,,
2011,22.764,0.532,22.796,0.508,,,,
2012,22.494,0.656,,,,,,
2013,22.775,0.725,,,,,,
