year,1yr_temp,1yr_unc,5yr_temp,5yr_unc,10yr_temp,10yr_unc,20yr_temp,20yr_unc
1871,,,,,,,,
1872,22.752,1.4020000000000001,,,,,,
1873,22.939,1.222,22.832,0.952,,,,
1874,22.604,1.174,22.867,0.907,,,,
1875,23.095,1.217,,,,,,
1876,,,,,,,,
1877,,,,,,,,
1878,,,,,,,,
1879,,,,,,,,
1880,,,,,,,,
1881,,,,,,,,
1882,,,,,,,,
1883,,,,,,,,
1884,,,,,,,,
1885,,,,,,,,
1886,,,,,,,,
1887,22.935,1.075,22.797,0.8009999999999999,,,,
1888,22.582,1.1360000000000001,22.846,0.753,22.837,0.675,,
1889,22.886,1.5190000000000001,22.938,0.716,22.819,0.671,,
1890,23.025,1.041,22.91,0.736,22.789,0.709,,
1891,23.261,1.451,22.881,0.74,22.813,0.687,22.859,0.647
1892,22.794,1.006,22.826,0.808,22.897000000000002,0.645,22.862000000000002,0.6659999999999999
1893,22.437,1.234,22.817,0.762,22.93,0.637,22.867,0.6719999999999999
1894,22.614,1.133,22.702,0.813,22.85,0.703,22.888,0.6399999999999999
1895,22.976,0.96,22.866,0.667,22.893,0.747,22.909,0.628
1896,22.69,1.036,22.949,0.6439999999999999,22.842,0.7949999999999999,22.913,0.6319999999999999
1897,23.615000000000002,1.5110000000000001,22.931,0.731,22.87,0.831,22.961,0.618
1898,22.85,1.029,22.958000000000002,0.844,22.896,0.828,22.958000000000002,0.611
1899,22.526,2.018,23.018,0.85,22.958000000000002,0.728,22.963,0.614
1900,23.108,1.099,22.933,1.105,23.028,0.653,22.966,0.619
1901,22.989,1.084,22.928,1.041,23.013,0.675,22.938,0.604
1902,23.193,0.989,23.064,0.6930000000000001,23.024,0.711,22.891000000000002,0.61
1903,22.823,0.912,23.021,0.702,22.987000000000002,0.706,22.895,0.61
1904,23.208000000000002,1.383,23.131,0.697,23.076,0.671,22.946,0.604
1905,22.891000000000002,0.985,23.108,0.784,23.04,0.695,22.956,0.593
1906,23.539,0.958,23.114,0.865,23.035,0.687,22.959,0.597
1907,23.076,1.1669999999999998,23.047,0.8180000000000001,22.913,0.701,22.948,0.61
1908,22.857,1.045,23.004,0.828,22.894000000000002,0.71,22.923000000000002,0.618
1909,22.872,0.993,22.819,0.731,22.933,0.699,22.957,0.615
1910,22.675,0.804,22.651,0.718,22.885,0.6859999999999999,22.953,0.61
1911,22.613,0.958,22.751,0.6699999999999999,22.905,0.714,22.974,0.621
1912,22.237000000000002,1.101,22.812,0.651,22.872,0.688,22.967,0.6379999999999999
1913,23.359,0.8089999999999999,22.77,0.724,22.86,0.651,22.957,0.6439999999999999
1914,23.175,0.899,22.912,0.794,22.838,0.6319999999999999,22.927,0.629
