year,yr1_temp,yr1_unc,yr5_temp,yr5_unc,yr10_temp,yr10_unc,yr20_temp,yr20_unc
1832,,,,,,,,
1833,16.435,1.2229999999999999,,,,,,
1834,16.905,0.972,16.432,0.66,,,,
1835,16.564,1.13,16.402,0.68,16.416,0.587,,
1836,16.055,0.888,16.314999999999998,0.678,16.347,0.587,,
1837,16.054,0.9430000000000001,16.232,0.749,16.37,0.593,,
1838,15.997,0.881,16.2,0.6890000000000001,16.419999999999998,0.597,,
1839,16.49,1.2389999999999999,16.250999999999998,0.628,16.421,0.62,,
1840,16.402,0.89,16.383,0.584,16.366,0.584,,
1841,16.313,0.931,16.526,0.582,16.432,0.5589999999999999,,
1842,16.715,0.789,16.566,0.544,,,,
1843,16.711,0.866,,,,,,
1844,,,,,,,,
1845,,,,,,,,
1846,,,,,,,,
1847,,,,,,,,
1848,,,,,,,,
1849,,,,,,,,
1850,,,,,,,,
1851,,,,,,,,
1852,16.799,1.1059999999999999,,,,,,
1853,16.705,0.889,16.841,0.592,,,,
1854,16.820999999999998,0.862,16.808,0.592,16.788,0.723,,
1855,17.176,0.787,16.878999999999998,0.754,16.823999999999998,0.7000000000000001,,
1856,16.538,0.935,16.979,1.07,16.796,0.635,16.758,0.601
1857,17.155,2.027,16.887,0.995,16.777,0.633,16.747,0.595
1858,17.207,1.9409999999999998,16.730999999999998,0.878,16.758,0.668,16.769,0.589
1859,16.36,0.92,16.756999999999998,0.759,16.709,0.74,16.799,0.582
1860,16.395,0.979,16.729,0.662,16.682,0.731,16.811999999999998,0.564
1861,16.668,0.638,16.482,0.628,16.752,0.73,16.831,0.5609999999999999
1862,17.016,0.9490000000000001,16.553,0.579,16.774,0.68,16.811,0.541
1863,15.971,1.126,16.660999999999998,0.659,16.71,0.54,16.817,0.55
1864,16.717,0.687,16.788,0.74,16.809,0.49,16.819,0.548
1865,16.934,0.618,16.714,0.555,16.799,0.46299999999999997,16.773,0.532
1866,17.303,0.866,16.988,0.503,16.866,0.513,16.761,0.511
1867,16.646,0.729,17.061,0.43699999999999994,16.845,0.481,16.759,0.48
1868,17.339,0.9470000000000001,17.067,0.41000000000000003,16.875999999999998,0.473,16.750999999999998,0.41200000000000003
1869,17.081,0.55,16.927,0.43000000000000005,16.929,0.39,16.759,0.376
1870,16.969,0.53,16.874,0.43199999999999994,16.864,0.379,16.746,0.369
1871,16.599,0.538,16.808,0.42400000000000004,16.771,0.376,16.756,0.388
1872,16.381,0.672,16.689,0.376,16.743,0.369,16.771,0.399
1873,17.011,0.898,16.555,0.405,16.793,0.379,16.759,0.37
1874,16.483999999999998,1.147,16.625,0.377,16.709,0.382,16.781,0.34099999999999997
1875,16.299,0.914,16.749,0.45499999999999996,16.692999999999998,0.384,16.777,0.353
1876,16.951,0.647,16.711,0.53,16.647,0.365,16.714,0.351
1877,17.0,0.722,16.71,0.478,16.697,0.383,16.666,0.357
1878,16.82,0.907,16.769,0.515,16.642,0.374,16.643,0.37
1879,16.48,0.657,16.692,0.492,16.631999999999998,0.361,16.622,0.375
1880,16.593,0.44499999999999995,16.596999999999998,0.41800000000000004,16.689,0.39,16.602,0.376
1881,16.566,0.722,16.591,0.40800000000000003,16.658,0.4,16.570999999999998,0.359
1882,16.527,0.401,16.566,0.39,16.588,0.42200000000000004,16.598,0.346
1883,16.788,0.501,16.537,0.45299999999999996,16.492,0.46799999999999997,16.584,0.314
1884,16.355,0.675,16.487,0.471,16.535,0.51,16.567999999999998,0.303
1885,16.448,0.633,16.399,0.606,16.511,0.509,16.58,0.319
1886,16.32,0.842,16.387999999999998,0.7000000000000001,16.495,0.483,16.618,0.316
1887,16.084,0.902,16.497,0.685,16.499,0.40800000000000003,16.668,0.296
1888,16.735,0.767,16.454,0.594,16.526,0.391,16.663,0.291
1889,16.898,0.593,16.524,0.46199999999999997,16.503999999999998,0.347,16.660999999999998,0.28600000000000003
1890,16.233999999999998,0.45999999999999996,16.683,0.366,16.47,0.309,16.698,0.279
1891,16.668,0.42500000000000004,16.627,0.35,16.578,0.276,16.748,0.278
1892,16.878999999999998,0.673,16.544,0.43399999999999994,16.748,0.28800000000000003,16.758,0.263
1893,16.458,0.524,16.695999999999998,0.42900000000000005,16.833,0.33899999999999997,16.809,0.253
1894,16.482,0.484,16.745,0.41700000000000004,16.787,0.404,16.834,0.256
1895,16.995,0.40700000000000003,16.955,0.406,16.886,0.45199999999999996,16.838,0.271
1896,16.909,0.33799999999999997,17.07,0.396,17.000999999999998,0.484,16.871,0.296
1897,17.929,0.529,17.125,0.44899999999999995,17.018,0.46399999999999997,16.944,0.33299999999999996
1898,17.034,0.46099999999999997,17.245,0.504,17.091,0.42700000000000005,16.953,0.371
1899,16.756999999999998,0.667,17.284,0.545,17.163999999999998,0.41500000000000004,16.942999999999998,0.389
1900,17.596999999999998,0.664,17.248,0.49,17.206,0.42100000000000004,16.942,0.38
1901,17.099999999999998,0.5579999999999999,17.22,0.46599999999999997,17.163999999999998,0.41700000000000004,16.942,0.364
1902,17.75,0.403,17.281,0.44399999999999995,17.14,0.41700000000000004,16.889,0.35
1903,16.896,0.539,17.06,0.396,17.073,0.42800000000000005,16.898,0.34099999999999997
1904,17.064,0.521,17.125999999999998,0.391,17.099999999999998,0.41200000000000003,16.965,0.348
1905,16.493,0.377,16.979,0.396,16.999,0.364,17.012999999999998,0.357
1906,17.427,0.499,16.916999999999998,0.38,16.881999999999998,0.32599999999999996,17.011,0.354
1907,17.016,0.42100000000000004,16.767,0.33799999999999997,16.759999999999998,0.316,16.968,0.34199999999999997
1908,16.586,0.40800000000000003,16.741,0.33399999999999996,16.704,0.317,16.945999999999998,0.33499999999999996
1909,16.314,0.399,16.512,0.302,16.766,0.32,16.976,0.33099999999999996
1910,16.361,0.41900000000000004,16.404,0.293,16.82,0.32399999999999995,16.982,0.32199999999999995
1911,16.284,0.649,16.559,0.33199999999999996,16.858,0.32999999999999996,16.961,0.319
1912,16.477,0.61,16.84,0.315,16.797,0.318,16.945999999999998,0.318
1913,17.358,0.514,16.948,0.351,16.819,0.32199999999999995,16.929,0.312
1914,17.723,0.473,17.051,0.43399999999999994,16.852999999999998,0.32499999999999996,16.91,0.309
1915,16.898,0.527,17.166,0.383,16.965,0.317,16.88,0.301
